symbol,close,avg_vol_30d,sessions,kind,dollar_vol
SMAX,28.299999237060547,7143.333333333333,30,etf,202156.3278834025
SMAY,28.53499984741211,7396.666666666667,30,etf,211063.8822046916
SMB,17.1299991607666,80193.33333333333,30,etf,1373711.7326990762
SMBS,24.84000015258789,620230.0,30,etf,15406513.294639587
SMCC,40.93000030517578,1520.0,30,etf,62213.60046386719
SMCF,40.35499954223633,793.3333333333334,30,etf,32014.96630350749
SMCL,18.701000213623047,941790.0,30,etf,17612414.99118805
SMCO,28.886999130249023,12750.0,30,etf,368309.23891067505
SMCP,27.260000228881836,7996.666666666667,30,etf,217989.1351636251
SMCX,13.399999618530273,7161243.333333333,30,etf,95960657.93486913
SMCY,5.440000057220459,1104113.3333333333,30,etf,6006376.596511205
SMCZ,2.759999990463257,3821506.6666666665,30,etf,10547358.363555271
SMDD,7.960000038146973,11660.0,30,etf,92813.6004447937
SMDV,76.66999816894531,123670.0,30,etf,9481778.673553467
SMDX,26.69099998474121,193.33333333333334,30,etf,5160.259997049968
SMH,567.010009765625,9248360.0,30,etf,5243912693.916016
SMHB,4.199999809265137,12393.333333333334,30,etf,52051.99763615926
SMHC,44.70000076293945,130536.66666666667,30,etf,5834989.099591574
SMHX,56.029998779296875,62640.0,30,etf,3509719.1235351562
SMIG,32.4900016784668,237250.0,30,etf,7708252.898216248
SMIN,72.4000015258789,68456.66666666667,30,etf,4956262.771123251
SMIZ,42.18299865722656,20330.0,30,etf,857580.362701416
SMLF,88.1500015258789,165796.66666666666,30,etf,14614976.419652302
SMLL,21.763999938964844,2133.3333333333335,30,etf,46429.866536458336
SMLV,158.8699951171875,2783.3333333333335,30,etf,442188.1530761719
SMMD,90.66999816894531,285460.0,30,etf,25882657.67730713
SMMU,50.11000061035156,98756.66666666667,30,etf,4948696.626942953
SMMV,47.16999816894531,6473.333333333333,30,etf,305347.12148030597
SMN,19.049999237060547,2053.3333333333335,30,etf,39115.99843343099
SMOG,139.99000549316406,1166.6666666666667,30,etf,163321.6730753581
SMOM,29.268999099731445,7473.333333333333,30,etf,218736.98660532632
SMOT,40.426998138427734,24033.333333333332,30,etf,971595.5219268799
SMOX,30.15999984741211,89030.0,30,etf,2685144.7864151
SMRF,25.440000534057617,8363.333333333334,30,etf,212763.2044665019
SMRI,48.689998626708984,22433.333333333332,30,etf,1092278.9691925049
SMRX,25.34000015258789,136.66666666666666,30,etf,3463.1333541870113
SMST,18.450000762939453,615323.3333333334,30,etf,11352715.969454449
SMTG,8.479999542236328,71616.66666666667,30,etf,607309.3005498251
SMTH,25.290000915527344,365543.3333333333,30,etf,9244591.234664917
SMU,6.650000095367432,1634576.6666666667,30,etf,10869934.989218712
SMUP,5.300000190734863,116176.66666666667,30,etf,615736.355492274
SMYY,6.159999847412109,27113.333333333332,30,etf,167018.129196167
SMZ,16.059999465942383,73510.0,30,etf,1180570.5607414246
SNAG,5.558000087738037,66686.66666666667,30,etf,370644.4991842906
SNAV,39.09299850463867,3733.3333333333335,30,etf,145947.19441731772
SNDG,10.770000457763672,8089773.333333333,30,etf,87126862.50320435
SNDQ,11.779999732971191,29576740.0,30,etf,348413989.30215836
SNDU,26.950000762939453,12375213.333333334,30,etf,333512008.7748718
SNK,15.649999618530273,3187940.0,30,etf,49891259.7838974
SNOU,67.41000366210938,94200.0,30,etf,6350022.344970703
SNOV,27.55500030517578,11230.0,30,etf,309442.653427124
SNOY,11.670000076293945,211463.33333333334,30,etf,2467777.1161333723
SNPD,30.530000686645508,716.6666666666666,30,etf,21879.83382542928
SNPE,71.22000122070312,315256.6666666667,30,etf,22452580.1848348
SNPG,59.597999572753906,2160.0,30,etf,128731.67907714844
SNSR,47.540000915527344,12220.0,30,etf,580938.8111877441
SNTH,29.959999084472656,66540.0,30,etf,1993538.3390808105
SNTQ,24.18000030517578,22076.666666666668,30,etf,533813.806737264
SNXX,17.360000610351562,108859370.0,30,etf,1889798729.6424866
SOCL,45.150001525878906,11056.666666666666,30,etf,499208.5168711344
SOEZ,17.610000610351562,20053.333333333332,30,etf,353139.2122395833
SOFA,14.289999961853027,59596.666666666664,30,etf,851636.3643932343
SOFC,22.219999313354492,1096.6666666666667,30,etf,24367.932580312096
SOFR,100.18499755859375,6610.0,30,etf,662222.8338623047
SOFX,9.53600025177002,1230036.6666666667,30,etf,11729629.96301969
SOLC,20.492000579833984,5440.0,30,etf,111476.48315429688
SOLM,9.866999626159668,3166.6666666666665,30,etf,31245.49881617228
SOLT,57.349998474121094,491130.0,30,etf,28166304.750595093
SOLZ,10.109999656677246,1442463.3333333333,30,etf,14583303.804769516
SOUX,10.82699966430664,109936.66666666667,30,etf,1190284.2530949912
SOVF,32.108001708984375,14593.333333333334,30,etf,468562.7716064453
SOXL,117.27999877929688,67031566.666666664,30,etf,7861462056.841023
SOXQ,92.4000015258789,1803596.6666666667,30,etf,166652334.75207013
SOXS,46.34000015258789,56723746.666666664,30,etf,2628578429.18869
SOXX,519.8599853515625,8800236.666666666,30,etf,4574890904.623616
SOXY,89.30500030517578,14413.333333333334,30,etf,1287182.7377319336
SOYB,27.649999618530273,83066.66666666667,30,etf,2296793.301645915
SPAB,24.989999771118164,2958653.3333333335,30,etf,73936746.122818
SPAL,16.729999542236328,1588613.3333333333,30,etf,26577500.33945719
SPAM,43.54100036621094,2603.3333333333335,30,etf,113351.73762003581
SPAQ,93.79000091552734,110.0,30,etf,10316.900100708008
SPBC,50.27199935913086,7633.333333333333,30,etf,383742.92844136554
SPBO,28.270000457763672,488773.3333333333,30,etf,13817622.357076008
SPBU,30.77400016784668,30146.666666666668,30,etf,927733.525060018
SPBW,29.325000762939453,24063.333333333332,30,etf,705657.2683588663
SPBX,29.8700008392334,36640.0,30,etf,1094436.8307495117
SPCF,16.510000228881836,3569573.3333333335,30,etf,58933656.550343834
SPCG,16.190000534057617,1848063.3333333333,30,etf,29920146.353638966
SPCH,9.869999885559082,34403473.333333336,30,etf,339562277.86283493
SPCI,20.559999465942383,16210.0,30,etf,333277.591342926
SPCK,21.854999542236328,3223.3333333333335,30,etf,70445.9485244751
SPCL,22.549999237060547,51560.0,30,etf,1162677.9606628418
SPCM,17.040000915527344,1161900.0,30,etf,19798777.06375122
SPCT,27.583999633789062,6943.333333333333,30,etf,191524.90412394205
SPCU,13.170000076293945,3217833.3333333335,30,etf,42378865.245501205
SPD,42.46099853515625,6033.333333333333,30,etf,256181.35782877603
SPDF,28.209999084472656,15290.0,30,etf,431330.8860015869
SPDG,46.63199996948242,1133.3333333333333,30,etf,52849.59996541341
SPDN,8.510000228881836,35301596.666666664,30,etf,300416595.71322757
SPDV,41.73699951171875,11490.0,30,etf,479558.12438964844
SPDW,52.310001373291016,2395203.3333333335,30,etf,125293089.65597789
SPEM,53.40999984741211,1492880.0,30,etf,79734720.57220459
SPEU,56.779998779296875,24323.333333333332,30,etf,1381078.8369750977
SPFF,9.380000114440918,46500.0,30,etf,436170.0053215027
SPGM,88.19999694824219,98373.33333333333,30,etf,8676527.69978841
SPGP,124.80999755859375,91286.66666666667,30,etf,11393488.643798828
SPHB,148.3800048828125,261266.66666666666,30,etf,38766749.27571614
SPHD,52.29999923706055,765983.3333333334,30,etf,40060927.74893443
SPHQ,85.31999969482422,1437163.3333333333,30,etf,122618775.16141255
SPHY,23.15999984741211,6060483.333333333,30,etf,140360793.07524362
SPIB,32.90999984741211,6468926.666666667,30,etf,212892375.61292014
SPIN,33.44499969482422,2406.6666666666665,30,etf,80490.96593221028
SPIP,25.079999923706055,384013.3333333333,30,etf,9631054.370702107
SPIT,31.77400016784668,4826.666666666667,30,etf,153362.50747680664
SPLB,21.309999465942383,2809233.3333333335,30,etf,59864760.83304088
SPLS,55.777000427246094,2313.3333333333335,30,etf,129030.79432169597
SPLV,74.73999786376953,2149306.6666666665,30,etf,160639175.67525226
SPMB,21.8700008392334,1097050.0,30,etf,23992484.420681
SPMD,66.47000122070312,1381520.0,30,etf,91829636.08642578
SPMO,149.72000122070312,1890956.6666666667,30,etf,283114034.44163007
SPOG,8.277999877929688,40673.333333333336,30,etf,336693.84836832684
SPPP,15.0600004196167,746133.3333333334,30,etf,11236768.313090008
SPRE,20.43000030517578,83100.0,30,etf,1697733.0253601074
SPRX,44.470001220703125,97983.33333333333,30,etf,4357318.9529418945
SPSB,29.809999465942383,5000886.666666667,30,etf,149076428.86257172
SPSK,17.850000381469727,224420.0,30,etf,4005897.085609436
SPSM,56.5099983215332,1595956.6666666667,30,etf,90187508.55457306
SPTB,29.481000900268555,259390.0,30,etf,7647076.82352066
SPTE,48.10499954223633,50870.0,30,etf,2447101.326713562
SPTI,27.899999618530273,1977813.3333333333,30,etf,55180991.245524086
SPTL,25.1200008392334,5422173.333333333,30,etf,136204998.68380228
SPTM,93.38999938964844,465880.0,30,etf,43508532.915649414
SPTS,28.850000381469727,2490656.6666666665,30,etf,71855445.78344345
SPTU,25.024999618530273,3436.6666666666665,30,etf,86002.58202234903
SPUC,49.65999984741211,80293.33333333333,30,etf,3987366.9210815425
SPUS,59.029998779296875,489820.0,30,etf,28914074.002075195
SPUT,28.6560001373291,2220.0,30,etf,63616.320304870605
SPUU,226.25,17070.0,30,etf,3862087.5
SPVM,77.91999816894531,9583.333333333334,30,etf,746733.315785726
SPWO,33.779998779296875,67970.0,30,etf,2296026.5170288086
SPXD,29.746000289916992,706.6666666666666,30,etf,21020.50687154134
SPXE,82.7979965209961,1240.0,30,etf,102669.51568603516
SPXL,290.2900085449219,1636186.6666666667,30,etf,474968641.4477539
SPXN,84.26300048828125,1100.0,30,etf,92689.30053710938
SPXS,24.440000534057617,11323933.333333334,30,etf,276756936.71429956
SPXT,111.39199829101562,13910.0,30,etf,1549462.6962280273
SPXU,34.25,7292526.666666667,30,etf,249769038.33333334
SPXV,84.28500366210938,543.3333333333334,30,etf,45794.851989746094
SPY,770.1900024414062,42364440.0,30,etf,32628668147.02881
SPYA,30.805999755859375,100.0,30,etf,3080.5999755859375
SPYC,46.65999984741211,11113.333333333334,30,etf,518548.13163757324
SPYD,49.619998931884766,929723.3333333334,30,etf,46132870.80694835
SPYG,121.69999694824219,2453356.6666666665,30,etf,298573498.84628296
SPYH,56.810001373291016,17396.666666666668,30,etf,988304.6572240194
SPYI,53.86000061035156,2600240.0,30,etf,140048927.98706055
SPYM,90.66999816894531,9269543.333333334,30,etf,840469477.0602926
SPYQ,195.6649932861328,1496.6666666666667,30,etf,292845.2732849121
SPYT,17.229999542236328,126720.0,30,etf,2183385.5419921875
SPYU,35.349998474121094,579100.0,30,etf,20471184.116363525
SPYV,63.439998626708984,1814600.0,30,etf,115118221.50802612
SPYX,63.1150016784668,58713.333333333336,30,etf,3705692.131881714
SQLT,28.889999389648438,256.6666666666667,30,etf,7415.0998433431
SQLV,54.323001861572266,9616.666666666666,30,etf,522406.20123545325
SQMX,34.849998474121094,5570.0,30,etf,194114.4915008545
SQQQ,38.18000030517578,49143530.0,30,etf,1876299990.3974152
SQS,28.5,11170.0,30,etf,318345.0
SRET,21.920000076293945,28640.0,30,etf,627788.8021850586
SRHQ,49.720001220703125,1730.0,30,etf,86015.6021118164
SRHR,57.81399917602539,223.33333333333334,30,etf,12911.793149312338
SRLN,40.56999969482422,1632223.3333333333,30,etf,66219300.1352183
SROI,37.85900115966797,373.3333333333333,30,etf,14134.027099609375
SRS,40.77000045776367,12493.333333333334,30,etf,509353.20571899414
SRTY,22.5,1525443.3333333333,30,etf,34322475.0
SRVR,30.579999923706055,124303.33333333333,30,etf,3801195.9238497415
SSCP,26.770000457763672,7796.666666666667,30,etf,208716.77023569745
SSFI,21.020000457763672,5976.666666666667,30,etf,125629.53606923422
SSG,11.739999771118164,579980.0,30,etf,6808965.067253113
SSK,13.729999542236328,81513.33333333333,30,etf,1119178.0293528237
SSMG,25.600000381469727,206.66666666666666,30,etf,5290.666745503743
SSO,70.80000305175781,2956770.0,30,etf,209339325.02334595
SSPC,9.510000228881836,18095370.0,30,etf,172086972.8417015
SSPY,100.36199951171875,1353.3333333333333,30,etf,135823.2393391927
SSS,22.56999969482422,1610.0,30,etf,36337.69950866699
SSUS,56.45000076293945,22903.333333333332,30,etf,1292893.1841405232
SSXU,36.909000396728516,3023.3333333333335,30,etf,111588.21119944255
STAX,25.16699981689453,5960.0,30,etf,149995.3189086914
STBF,25.25,21820.0,30,etf,550955.0
STBQ,23.836999893188477,2430.0,30,etf,57923.909740448
STCE,69.3030014038086,72973.33333333333,30,etf,5057271.022440592
STEN,28.479000091552734,4830.0,30,etf,137553.5704421997
STHH,10.494999885559082,8623.333333333334,30,etf,90501.88234647116
STIP,100.80999755859375,945690.0,30,etf,95335006.59118652
STLL,12.25,14336.842105263158,19,etf,175626.31578947368
STLU,16.510000228881836,18316.666666666668,30,etf,302408.170859019
STNC,36.731998443603516,1443.3333333333333,30,etf,53016.517753601074
STOT,46.67499923706055,51640.0,30,etf,2410296.9606018066
STOX,32.119998931884766,90613.33333333333,30,etf,2910500.1698811846
STPZ,52.58000183105469,86306.66666666667,30,etf,4538004.6913655605
STRN,26.225000381469727,14110.0,30,etf,370034.75538253784
STSM,16.98200035095215,9330.0,30,etf,158442.06327438354
STXD,39.94200134277344,5716.666666666667,30,etf,228335.10767618817
STXE,51.40999984741211,7196.666666666667,30,etf,369980.63223520917
STXF,49.790000915527344,47340.0,30,etf,2357058.6433410645
STXG,56.39899826049805,5700.0,30,etf,321474.29008483887
STXK,38.255001068115234,10113.333333333334,30,etf,386885.57746887207
STXL,31.770000457763672,191813.33333333334,30,etf,6093909.687805176
STXT,19.59000015258789,15543.333333333334,30,etf,304493.9023717245
STXU,12.069999694824219,81073.33333333333,30,etf,978555.1085917155
STXV,39.78499984741211,10856.666666666666,30,etf,431932.4816767374
STXX,40.15999984741211,100820.0,30,etf,4048931.184616089
SUB,105.88999938964844,473916.6666666667,30,etf,50183035.54407756
SUIL,6.489999771118164,23290.0,30,etf,151152.09466934204
SUIS,19.690000534057617,1970.0,30,etf,38789.301052093506
SUPL,46.946998596191406,626.6666666666666,30,etf,29420.119120279945
SUPP,79.37000274658203,276.6666666666667,30,etf,21959.03409322103
SURE,150.55999755859375,403.3333333333333,30,etf,60725.86568196614
SURI,20.395000457763672,3263.3333333333335,30,etf,66555.68482716879
SUSA,158.1300048828125,43096.666666666664,30,etf,6814876.110432942
SUSB,24.719999313354492,169326.66666666666,30,etf,4185755.0837326045
SUSC,22.559999465942383,229746.66666666666,30,etf,5183084.677302042
SUSL,137.8699951171875,22086.666666666668,30,etf,3045088.6254882812
SVAL,43.792999267578125,55873.333333333336,30,etf,2446860.8457438154
SVIX,28.709999084472656,1862783.3333333333,30,etf,53480507.79457092
SVOL,16.670000076293945,296510.0,30,etf,4942821.722621918
SVXY,63.529998779296875,1296540.0,30,etf,82369184.61730957
SWAN,33.22999954223633,9630.0,30,etf,320004.89559173584
SWP,28.575000762939453,9356.666666666666,30,etf,267366.75713857013
WIP,39.72999954223633,40266.666666666664,30,etf,1599794.6482340493
WISE,35.430999755859375,4376.666666666667,30,etf,155069.67559814453
WLDR,48.45500183105469,18563.333333333332,30,etf,899486.3506571451
WLDU,18.020000457763672,8543.333333333334,30,etf,153950.87057749432
WLTG,38.8390007019043,11220.0,30,etf,435773.5878753662
WMSB,24.850000381469727,496.6666666666667,30,etf,12342.166856129965
WMTI,19.149999618530273,32226.666666666668,30,etf,617140.654373169
WNTR,17.510000228881836,198136.66666666666,30,etf,3469373.078683217
WOMN,45.470001220703125,1103.3333333333333,30,etf,50168.56801350911
WOOD,71.7300033569336,30720.0,30,etf,2203545.703125
WQTM,31.950000762939453,207456.66666666666,30,etf,6628240.6582768755
WRND,43.22600173950195,126.66666666666667,30,etf,5475.293553670248
WRTH,25.889999389648438,47246.666666666664,30,etf,1223216.171162923
WSDB,24.850000381469727,696.6666666666666,30,etf,17312.16693242391
WSGE,28.905000686645508,1546.6666666666667,30,etf,44706.40106201172
WSMD,24.780000686645508,14214.285714285714,28,etf,352230.0097601754
WSML,35.64899826049805,10880.0,30,etf,387861.10107421875
WTAI,41.939998626708984,314096.6666666667,30,etf,13173213.76865387
WTBN,24.670000076293945,9306.666666666666,30,etf,229595.46737670896
WTID,2.744999885559082,74473.33333333333,30,etf,204429.29147720337
WTIP,36.91999816894531,8106.666666666667,30,etf,299298.1184895834
WTIU,23.945999145507812,47103.333333333336,30,etf,1127936.3797505698
WTMF,42.099998474121094,26620.0,30,etf,1120701.9593811035
WTMU,25.084999084472656,706.6666666666666,30,etf,17726.732686360676
WTMY,24.825000762939453,666.6666666666666,30,etf,16550.0005086263
WTPI,33.13999938964844,110016.66666666667,30,etf,3645952.2661844892
WTRE,23.940000534057617,3780.0,30,etf,90493.2020187378
WTV,109.19000244140625,158256.66666666666,30,etf,17280045.81970215
WUGI,84.75299835205078,593.3333333333334,30,etf,50286.7790222168
WULX,16.719999313354492,364186.6666666667,30,etf,6089200.816599528
WWJD,41.13999938964844,61783.333333333336,30,etf,2541766.2956237793
WX,25.209999084472656,170.0,30,etf,4285.699844360352
WXET,24.485000610351562,22106.666666666668,30,etf,541281.7468261719
WZRD,11.833000183105469,2367.366666666667,30,etf,28013.05020014445
XAGG,49.619998931884766,308853.3333333333,30,etf,15325302.070109049
XAIW,24.350000381469727,3876.470588235294,17,etf,94392.0603022856
XAIX,57.231998443603516,12196.666666666666,30,etf,698039.6076838175
XAPR,38.5099983215332,1606.6666666666667,30,etf,61872.73063659668
XAR,252.9199981689453,214803.33333333334,30,etf,54328058.67335002
XAUG,39.69499969482422,4823.333333333333,30,etf,191462.21519470215
XB,38.9640007019043,7690.0,30,etf,299633.16539764404
XBAP,42.86000061035156,7840.0,30,etf,336022.40478515625
XBB,40.540000915527344,277303.3333333333,30,etf,11241877.387212116
XBCI,38.27000045776367,167226.66666666666,30,etf,6399764.609883626
XBFR,27.0,10110.0,30,etf,272970.0
XBI,163.80999755859375,8122036.666666667,30,etf,1330470806.5374756
XBIL,50.060001373291016,98520.0,30,etf,4931911.335296631
XBIX,39.09000015258789,430.0,30,etf,16808.700065612793
XBJA,34.61000061035156,6556.666666666667,30,etf,226926.23733520508
XBJL,41.005001068115234,4583.333333333333,30,etf,187939.58822886148
XBOC,36.284000396728516,2946.6666666666665,30,etf,106916.85450236002
XBOX,100.83999633789062,53643.333333333336,30,etf,5409393.53688558
XBTY,5.599999904632568,19710.0,30,etf,110375.99812030792
XC,32.834999084472656,12896.666666666666,30,etf,423462.038192749
XCCC,35.33000183105469,388090.0,30,etf,13711220.410614014
XCEM,52.275001525878906,144060.0,30,etf,7530736.719818115
XCHG,27.643999099731445,1320.0,30,etf,36490.07881164551
XCLR,28.097000122070312,590.0,30,etf,16577.230072021484
XCNY,34.2400016784668,796.6666666666666,30,etf,27277.868003845215
XCOR,89.17500305175781,1636.6666666666667,30,etf,145949.7549947103
XDAT,26.179000854492188,1123.3333333333333,30,etf,29407.744293212887
XDEC,43.66999816894531,4516.666666666667,30,etf,197242.82506306967
XDEF,22.200000762939453,1120.0,30,etf,24864.000854492188
XDIV,31.42300033569336,36350.0,30,etf,1142226.0622024536
XDQQ,39.91600036621094,17540.0,30,etf,700126.6464233398
XDSQ,44.77799987792969,15336.666666666666,30,etf,686745.2581278483
XDTE,38.79499816894531,109623.33333333333,30,etf,4252837.015940348
XEMD,44.3849983215332,218176.66666666666,30,etf,9683770.983797709
XEML,25.808000564575195,123.33333333333333,30,etf,3182.9867362976074
XES,122.3499984741211,57620.0,30,etf,7049806.912078857
XEUR,26.34000015258789,110.0,30,etf,2897.400016784668
XEY,19.790000915527344,126.66666666666667,30,etf,2506.7334493001304
XFEB,38.150001525878906,2130.0,30,etf,81259.50325012207
XFIV,47.75600051879883,55743.333333333336,30,etf,2662078.6555862427
XFLX,22.74799919128418,1613.3333333333333,30,etf,36700.10536193848
XHB,103.25,1806460.0,30,etf,186516995.0
XHE,94.19999694824219,24710.0,30,etf,2327681.9245910645
XHLF,50.189998626708984,325896.6666666667,30,etf,16356753.252449038
XHOA,24.989999771118164,110.0,30,etf,2748.899974822998
XHS,135.61000061035156,18796.666666666668,30,etf,2549015.9781392417
XIDE,30.325000762939453,1303.3333333333333,30,etf,39523.584327697754
XIDV,39.8650016784668,4723.333333333333,30,etf,188295.6912612915
XIJN,30.815000534057617,4113.333333333333,30,etf,126752.36886342366
XIMR,31.360000610351562,1906.6666666666667,30,etf,59793.06783040365
XISE,30.325000762939453,3123.3333333333335,30,etf,94715.08571624756
XITK,196.093994140625,2520.0,30,etf,494156.865234375
XIWC,25.25,196.66666666666666,30,etf,4965.833333333333
XJAN,39.20000076293945,2800.0,30,etf,109760.00213623047
XJH,51.26599884033203,14076.666666666666,30,etf,721654.3770090739
XJR,51.303001403808594,8020.0,30,etf,411450.0712585449
XJUL,41.71500015258789,9826.666666666666,30,etf,409919.4014994303
XJUN,45.36000061035156,6530.0,30,etf,296200.8039855957
XKRE,28.540000915527344,103.33333333333333,30,etf,2949.133427937825
XLB,52.439998626708984,11425023.333333334,30,etf,599128207.9101181
XLBI,24.298999786376953,6583.333333333333,30,etf,159968.41526031494
XLBX,25.110000610351562,613.3333333333334,30,etf,15400.800374348959
XLC,112.02999877929688,4668216.666666667,30,etf,522980307.46816003
XLCI,23.68600082397461,3190.0,30,etf,75558.342628479
XLE,64.05999755859375,26643703.333333332,30,etf,1706795570.4852295
XLEI,27.899999618530273,123596.66666666667,30,etf,3448346.9528516135
XLEX,29.549999237060547,1856.6666666666667,30,etf,54864.49858347575
XLF,58.099998474121094,29293656.666666668,30,etf,1701961407.6347606
XLFI,24.51799964904785,8920.0,30,etf,218700.55686950684
XLFX,30.969999313354492,820.0,30,etf,25395.399436950684
XLG,63.040000915527344,1092296.6666666667,30,etf,68858382.86669414
XLI,175.27000427246094,6633056.666666667,30,etf,1162575870.3061423
XLII,25.09000015258789,21030.0,30,etf,527642.7032089233
XLIX,24.469999313354492,150.0,30,etf,3670.499897003174
XLK,187.27999877929688,7340723.333333333,30,etf,1374770656.9058228
XLKI,26.645000457763672,22356.666666666668,30,etf,595693.3935674032
XLKX,21.170000076293945,380.0,30,etf,8044.600028991699
XLP,84.58000183105469,10058890.0,30,etf,850780934.6183777
XLPX,26.25,650.0,30,etf,17062.5
XLRE,43.93000030517578,5352476.666666667,30,etf,235134301.60011292
XLRI,23.194000244140625,3723.3333333333335,30,etf,86358.99424235027
XLSI,23.274999618530273,9156.666666666666,30,etf,213121.41317367554
XLSR,66.26200103759766,41456.666666666664,30,etf,2747001.689682007
XLU,43.08000183105469,20936363.333333332,30,etf,901938570.7356262
XLUI,23.145999908447266,34736.666666666664,30,etf,804014.8834864298
XLUX,23.59000015258789,503.3333333333333,30,etf,11873.633410135904
XLV,171.4499969482422,8698996.666666666,30,etf,1491442951.9527688
XLVI,26.597000122070312,38493.333333333336,30,etf,1023807.1913655599
XLVX,33.5,1173.3333333333333,30,etf,39306.666666666664
XLY,114.91000366210938,5949520.0,30,etf,683659364.987793
XLYI,22.399999618530273,25173.333333333332,30,etf,563882.657063802
XLYX,23.110000610351562,203.33333333333334,30,etf,4699.033457438151
XMAG,25.9950008392334,62416.666666666664,30,etf,1622521.3023821511
XMAR,43.505001068115234,6536.666666666667,30,etf,284377.6903152466
XMAY,36.880001068115234,483.3333333333333,30,etf,17825.333849589028
XME,118.62000274658203,2070470.0,30,etf,245599157.0867157
XMHQ,118.08000183105469,149153.33333333334,30,etf,17612025.87310791
XMLV,67.61000061035156,22080.0,30,etf,1492828.8134765625
XMMO,154.27999877929688,332933.3333333333,30,etf,51364954.260253906
XMPT,21.049999237060547,35686.666666666664,30,etf,751204.3061065674
XMVM,75.86000061035156,30270.0,30,etf,2296282.218475342
XNAV,91.7490005493164,1896.6666666666667,30,etf,174017.27104187012
XNDX,7.329999923706055,54313.333333333336,30,etf,398116.72918955487
XNOV,40.35499954223633,1360.0,30,etf,54882.799377441406
XNTK,361.3999938964844,64416.666666666664,30,etf,23280182.9401652
XOCT,40.244998931884766,2750.0,30,etf,110673.7470626831
XOEF,30.049999237060547,3216.6666666666665,30,etf,96660.83087921143
XOEX,41.551998138427734,155776.66666666666,30,etf,6472831.763343811
XOMO,10.800000190734863,51216.666666666664,30,etf,553140.0097688038
XOMX,46.49399948120117,19883.333333333332,30,etf,924455.6896845499
XONE,49.224998474121094,116806.66666666667,30,etf,5749807.988433838
XOP,190.7100067138672,2854790.0,30,etf,544437020.0666809
XOVR,21.049999237060547,1429936.6666666667,30,etf,30100165.742378235
XPAV,22.719999313354492,100.0,30,etf,2271.999931335449
XPAY,53.22999954223633,46950.0,30,etf,2499148.4785079956
XPEG,3.325000047683716,58843.333333333336,30,etf,195654.08613920212
XPH,70.93000030517578,140620.0,30,etf,9974176.642913818
XPND,38.82400131225586,3873.3333333333335,30,etf,150378.2984161377
XPP,21.559999465942383,3266.6666666666665,30,etf,70429.33158874512
XQQI,48.79999923706055,272003.3333333333,30,etf,13273762.45914459
XQTM,12.6899995803833,1410.0,30,etf,17892.899408340454
XRLX,49.13999938964844,1850.0,30,etf,90908.99887084961
XRMI,17.354999542236328,10003.333333333334,30,etf,173607.8454208374
XRP,15.649999618530273,1510706.6666666667,30,etf,23642558.757044476
XRPC,14.885000228881836,278823.3333333333,30,etf,4150285.380484263
XRPI,7.619999885559082,266623.3333333333,30,etf,2031669.7694873807
XRPM,10.40999984741211,21516.666666666668,30,etf,223988.49671681723
XRPR,11.444999694824219,41153.333333333336,30,etf,470999.8874409994
XRPT,35.349998474121094,319733.3333333333,30,etf,11302572.845458984
XRPZ,15.199999809265137,491070.0,30,etf,7464263.906335831
XRT,87.58999633789062,4005210.0,30,etf,350816329.2324829
XSD,491.45001220703125,84806.66666666667,30,etf,41678237.36857097
XSEM,18.229999542236328,2563.3333333333335,30,etf,46729.56549326579
XSEP,45.14500045776367,3520.0,30,etf,158910.40161132812
XSHD,14.1899995803833,26893.333333333332,30,etf,381616.3887151082
XSHQ,48.220001220703125,68853.33333333333,30,etf,3320107.817382812
XSLV,52.83000183105469,12736.666666666666,30,etf,672878.1233215332
XSMO,85.04000091552734,271596.6666666667,30,etf,23096580.78198751
XSOE,48.599998474121094,89526.66666666667,30,etf,4350995.863393148
XSPC,20.81999969482422,2493.3333333333335,30,etf,51911.199239095055
XSPI,49.77000045776367,88066.66666666667,30,etf,4383078.040313721
XSVM,70.55999755859375,33463.333333333336,30,etf,2361172.718302409
XSVN,46.10599899291992,52173.333333333336,30,etf,2405503.6541239424
XSW,202.99000549316406,54253.333333333336,30,etf,11012884.431355795
XT,82.3759994506836,72773.33333333333,30,etf,5994776.06669108
XTAI,25.270000457763672,883.3333333333334,30,etf,22321.833737691246
XTAP,46.65999984741211,3613.3333333333335,30,etf,168598.13278198242
XTEN,44.13999938964844,180406.66666666666,30,etf,7963150.156555176
XTJA,35.0890007019043,3533.3333333333335,30,etf,123981.13581339519
XTJL,42.46500015258789,6336.666666666667,30,etf,269086.5509668986
XTL,208.4600067138672,68776.66666666667,30,etf,14337184.39509074
XTN,105.5199966430664,34070.0,30,etf,3595066.2856292725
XTOC,37.1150016784668,11216.666666666666,30,etf,416306.60216013587
XTR,29.072999954223633,1490.0,30,etf,43318.76993179321
XTRE,48.494998931884766,37796.666666666664,30,etf,1832949.3096288044
XTWO,48.665000915527344,62730.0,30,etf,3052755.5074310303
XTWY,35.29800033569336,56380.0,30,etf,1990101.2589263916
XUDV,33.84000015258789,9270.0,30,etf,313696.80141448975
XUSP,54.202999114990234,5910.0,30,etf,320339.7247695923
XV,24.760000228881836,52863.333333333336,30,etf,1308896.1454327903
XVV,59.04199981689453,16440.0,30,etf,970650.4769897461
XW,25.030000686645508,230.0,30,etf,5756.900157928467
XXRP,33.22999954223633,428000.0,30,etf,14222439.804077148
